"","lea_street, City, lea_state, lea_zip","No_Match"
"670","1251 East Southern Avenue, Tempe, AZ, 85282","Match","Exact","1251 E SOUTHERN AVE, TEMPE, AZ, 85282","-111.91886,33.39297","128232185","R"
"550","17865 South Vail Road, Picacho, AZ, 85141","No_Match"
"671","1251 East Southern Avenue, Tempe, AZ, 85282","Match","Exact","1251 E SOUTHERN AVE, TEMPE, AZ, 85282","-111.91886,33.39297","128232185","R"
"430","8123 North 35th Avenue, Phoenix, AZ, 85051","No_Match"
"551","8433 N BLACK CANYON HWY STE 16, PHOENIX, AZ, 85021","Match","Non_Exact","8433 N BLACK CANYON HWY, PHOENIX, AZ, 85021","-112.11377,33.559418","128202981","R"
"672","3205 South Rural Road, Tempe, AZ, 85282","Match","Exact","3205 S RURAL RD, TEMPE, AZ, 85282","-111.926315,33.39391","128227710","L"
"310","1 Boulder Street, Grand Canyon Village, AZ, 86023","Match","Non_Exact","1 BOULDER ST, GRAND CANYON, AZ, 86023","-112.14169,36.05292","188882960","L"
"431","3295 West Orange Grove Road, Tucson, AZ, 85741","Match","Exact","3295 W ORANGE GROVE RD, TUCSON, AZ, 85741","-111.03595,32.32319","606962544","L"
"552","175 West Irvington Road, Tucson, AZ, 85714","Match","Exact","175 W IRVINGTON RD, TUCSON, AZ, 85714","-110.97114,32.163242","121173217","L"
"673","500 West Guadalupe Road, Tempe, AZ, 85283","Match","Exact","500 W GUADALUPE RD, TEMPE, AZ, 85283","-111.949486,33.36367","128802238","R"
"311","44400 Honeycutt Road, Maricopa, AZ, 85138","Match","Non_Exact","44400 W HONEYCUTT RD, MARICOPA, AZ, 85138","-112.03659,33.058002","129156501","R"
"432","3295 West Orange Grove Road, Tucson, AZ, 85741","Match","Exact","3295 W ORANGE GROVE RD, TUCSON, AZ, 85741","-111.03595,32.32319","606962544","L"
"553","2855 West Master Pieces Drive, Tucson, AZ, 85741","Match","Non_Exact","2855 W MASTERS PIECES DR, TUCSON, AZ, 85741","-111.02801,32.312977","606808819","L"
"674","3490 West Main Street, Thatcher, AZ, 85552","Match","Exact","3490 W MAIN ST, THATCHER, AZ, 85552","-109.758675,32.849133","128011575","L"
"312","HC 58 Box 60, Ganado, AZ, 86505","No_Match"
"433","3102 North 56th Street, Phoenix, AZ, 85018","Match","Exact","3102 N 56TH ST, PHOENIX, AZ, 85018","-111.96089,33.48381","128222024","L"
"554","924 North Alvernon Way, Tucson, AZ, 85711","Match","Exact","924 N ALVERNON WAY, TUCSON, AZ, 85711","-110.90964,32.233074","121175234","R"
"675","5383 East Rockridge Road, Phoenix, AZ, 85018","Match","Exact","5383 E ROCKRIDGE RD, PHOENIX, AZ, 85018","-111.96487,33.50662","128221727","R"
"313","1466 West Camino Antigua, Sahuarita, AZ, 85629","No_Match"
"434","272 East Sagebrush Street, Litchfield Park, AZ, 85340","No_Match"
"555","924 North Alvernon Way, Tucson, AZ, 85711","Match","Exact","924 N ALVERNON WAY, TUCSON, AZ, 85711","-110.90964,32.233074","121175234","R"
"676","4530 East Gold Dust Avenue, Phoenix, AZ, 85028","Match","Exact","4530 E GOLD DUST AVE, PHOENIX, AZ, 85028","-111.9825,33.579098","128354406","L"
"314","1 Warrior Drive, Tuba City, AZ, 86045","No_Match"
"435","12990 East Shea Boulevard, Scottsdale, AZ, 85259","Match","Exact","12990 E SHEA BLVD, SCOTTSDALE, AZ, 85259","-111.809265,33.58243","128957518","L"
"556","924 North Alvernon Way, Tucson, AZ, 85711","Match","Exact","924 N ALVERNON WAY, TUCSON, AZ, 85711","-110.90964,32.233074","121175234","R"
"677","2222 South Price Road, Tempe, AZ, 85282","Match","Exact","2222 S PRICE RD, TEMPE, AZ, 85282","-111.892,33.406094","128789317","R"
"315","1844 South Alvernon Way, Tucson, AZ, 85711","No_Match"
"436","P.O. Box AQ, Winslow, AZ, 86047","No_Match"
"557","1690 West Irvington Road, Tucson, AZ, 85746","Match","Exact","1690 W IRVINGTON RD, TUCSON, AZ, 85746","-111.00454,32.159428","121410025","R"
"678","950 North Peart Road, Casa Grande, AZ, 85122","No_Match"
"316","1333 East 10th Street, Tucson, AZ, 85719","Match","Exact","1333 E 10TH ST, TUCSON, AZ, 85719","-110.951866,32.222546","121174227","L"
"437","3475 E RIO VIRGIN RD, BEAVER DAM, AZ, 86432","No_Match"
"558","192 East 200 South, Pima, AZ, 85543","Match","Non_Exact","192 200 S, PIMA, AZ, 85543","-109.83108,32.8926","128009947","L"
"679","1495 South Verrado Way, Buckeye, AZ, 85326","No_Match"
"317","9501 Nellie Drive, Kingman, AZ, 86401","No_Match"
"438","1600 S 107TH AVE, AVONDALE, AZ, 85323","No_Match"
"559","1120 West Kaibab Lane, Flagstaff, AZ, 86001","Match","Exact","1120 W KAIBAB LN, FLAGSTAFF, AZ, 86001","-111.66651,35.19117","188997827","L"
"318","827 East 6th Avenue, Mesa, AZ, 85204","Match","Exact","827 E 6TH AVE, MESA, AZ, 85204","-111.813354,33.404186","128245666","R"
"439","Route 13, Lukachukai, AZ, 86507","No_Match"
"319","827 East 6th Avenue, Mesa, AZ, 85204","Match","Exact","827 E 6TH AVE, MESA, AZ, 85204","-111.813354,33.404186","128245666","R"
"680","7777 South 15th Terrace, Phoenix, AZ, 85042","Match","Exact","7777 S 15TH TER, PHOENIX, AZ, 85042","-112.048744,33.37748","244007730","R"
"560","P.O. Box 4198, Houck, AZ, 86506","No_Match"
"681","249 Standage Drive, Payson, AZ, 85541","Match","Exact","249 STANDAGE DR, PAYSON, AZ, 85541","-111.13171,34.317455","634281557","R"
"440","25 East Drachman Street, Tucson, AZ, 85705","Match","Exact","25 E DRACHMAN ST, TUCSON, AZ, 85705","-110.97138,32.2395","121170133","L"
"561","3868 Pine Creek Drive, Pine, AZ, 85544","No_Match"
"682","P.O. Box 567, Ft. Apache, AZ, 85926","No_Match"
"320","1185 South 4th Avenue, Yuma, AZ, 85364","Match","Exact","1185 S 4TH AVE, YUMA, AZ, 85364","-114.62466,32.70613","647535602","L"
"441","5601 North 16th Street, Phoenix, AZ, 85016","No_Match"
"562","Casa Grande, AZ Casa Grande is a city in Pinal county, Arizona, Casa Grande, AZ, NA","No_Match"
"683","2127 West Harwell Road, Phoenix, AZ, 85041","Match","Exact","2127 W HARWELL RD, PHOENIX, AZ, 85041","-112.10562,33.37456","128844056","R"
"200","7107 North Black Canyon Highway, Phoenix, AZ, 85021","Match","Exact","7107 N BLACK CANYON HWY, PHOENIX, AZ, 85021","-112.111885,33.53969","128203134","R"
"321","P.O. Box 568, Keams Canyon, AZ, 86034","No_Match"
"442","1431 East Campbell Avenue, Phoenix, AZ, 85014","Match","Exact","1431 E CAMPBELL AVE, PHOENIX, AZ, 85014","-112.049576,33.50195","128209618","R"
"563","Nogales, AZ Nogales is a city in Santa Cruz county, Arizona, Nogales, AZ, NA","No_Match"
"684","HC01 Box 8513, SELLS, AZ, 85634","No_Match"
"201","18052 North Black Canyon Highway, Phoenix, AZ, 85053","Match","Exact","18052 N BLACK CANYON HWY, PHOENIX, AZ, 85053","-112.115265,33.649914","647554303","L"
"322","621 West Clay Avenue, Flagstaff, AZ, 86001","Match","Exact","621 W CLAY AVE, FLAGSTAFF, AZ, 86001","-111.6586,35.195763","648101369","L"
"443","10 North Spring Valley Road, Parks, AZ, 86018","Match","Exact","10 N SPRING VALLEY RD, PARKS, AZ, 86018","-111.94916,35.267883","636481402","L"
"564","Mesa, AZ Mesa is a city in Maricopa county, Arizona, Mesa, AZ, NA","No_Match"
"685","9401 West Garfield Street, Tolleson, AZ, 85353","Match","Exact","9401 W GARFIELD ST, TOLLESON, AZ, 85353","-112.26243,33.455738","128390921","L"
"202","Navajo Boulevard, Chinle, AZ, 86503","No_Match"
"323","Winkelman, AZ Winkelman is a city in Gila county, Arizona, Winkelman, AZ, NA","No_Match"
"444","San Manuel, AZ San Manuel is a city in Pinal county, Arizona, San Manuel, AZ, NA","No_Match"
"565","Tempe, AZ Tempe is a city in Maricopa county, Arizona, Tempe, AZ, NA","No_Match"
"686","9801 West Van Buren Street, Tolleson, AZ, 85353","Match","Exact","9801 W VAN BUREN ST, TOLLESON, AZ, 85353","-112.27025,33.450245","243922548","L"
"203","Cottonwood, AZ Cottonwood is a city in Yavapai county, Arizona, Cottonwood, AZ, NA","No_Match"
"324","Heber, AZ Heber is a city in Navajo county, Arizona, HEBER, AZ, NA","No_Match"
"445","P.O. Box 70, Many Farms, AZ, 86538","No_Match"
"566","Mesa, AZ Mesa is a city in Maricopa county, Arizona, Mesa, AZ, NA","No_Match"
"687","3315 North Toltec Road, Eloy, AZ, 85131","No_Match"
"204","6313 W SOUTHERN AVE, LAVEEN, AZ, 85339","Match","Exact","6313 W SOUTHERN AVE, LAVEEN, AZ, 85339","-112.19329,33.391823","128863751","R"
"325","32 South Center Street, Mesa, AZ, 85210","Match","Exact","32 S CENTER ST, MESA, AZ, 85210","-111.83148,33.414356","642658000","R"
"446","P.O. Box 307, Many Farms, AZ, 86538","No_Match"
"567","P.O. Box 159, Pinon, AZ, 86510","No_Match"
"688","805 East Fremont Street, Tombstone, AZ, 85638","Match","Exact","805 E FREMONT ST, TOMBSTONE, AZ, 85638","-110.06172,31.71191","120923748","L"
"205","P.O. Box 2000, Red Valley, AZ, 86544","No_Match"
"326","32 South Center Street, Mesa, AZ, 85210","Match","Exact","32 S CENTER ST, MESA, AZ, 85210","-111.83148,33.414356","642658000","R"
"447","11279 West Grier Road, Marana, AZ, 85653","Match","Exact","11279 W GRIER RD, MARANA, AZ, 85653","-111.20761,32.453335","639447541","L"
"568","Ind Route 41, Pinon, AZ, 86510","No_Match"
"689","P.O. Box 39, Tonalea, AZ, 86044","No_Match"
"206","4747 West Calle Vicam, Tucson, AZ, 85757","No_Match"
"327","32 South Center Street, Mesa, AZ, 85210","Match","Exact","32 S CENTER ST, MESA, AZ, 85210","-111.83148,33.414356","642658000","R"
"448","108 North 40th Street, Phoenix, AZ, 85034","Match","Non_Exact","108 S 40TH ST, PHOENIX, AZ, 85034","-111.99547,33.4462","128921282","R"
"569","6629 West Clarendon Avenue, Phoenix, AZ, 85033","Match","Exact","6629 W CLARENDON AVE, PHOENIX, AZ, 85033","-112.201965,33.491203","128194750","L"
"207","200 North Stone Avenue, Tucson, AZ, 85701","Match","Exact","200 N STONE AVE, TUCSON, AZ, 85701","-110.97162,32.224373","121170716","R"
"328","4027 North 45th Avenue, Phoenix, AZ, 85031","Match","Exact","4027 N 45TH AVE, PHOENIX, AZ, 85031","-112.15594,33.493984","128198357","R"
"449","3409 West Whitton Avenue, Phoenix, AZ, 85017","Match","Exact","3409 W WHITTON AVE, PHOENIX, AZ, 85017","-112.132385,33.48965","128199357","L"
"208","4250 West 16th Street, Yuma, AZ, 85364","Match","Exact","4250 W 16TH ST, YUMA, AZ, 85364","-114.67135,32.698395","639947447","L"
"329","12051 East Fort Lowell Road, Tucson, AZ, 85749","Match","Exact","12051 E FORT LOWELL RD, TUCSON, AZ, 85749","-110.73329,32.265663","625120763","L"
"209","2645 North 24th Street, Phoenix, AZ, 85008","Match","Exact","2645 N 24TH ST, PHOENIX, AZ, 85008","-112.03019,33.477104","128919528","R"
"690","445 Arizona 188, Tonto Basin, AZ, 85553","No_Match"
"570","2504 South 91st Avenue, Tolleson, AZ, 85353","Match","Exact","2504 S 91ST AVE, TOLLESON, AZ, 85353","-112.25552,33.424152","243926135","L"
"691","5083 Tule Drive, Topock, AZ, 86436","No_Match"
"450","44150 West Maricopa-Casa Grande Highway, Maricopa, AZ, 85138","No_Match"
"571","10215 North 43rd Avenue, Phoenix, AZ, 85051","Match","Exact","10215 N 43RD AVE, PHOENIX, AZ, 85051","-112.15148,33.577084","128196503","R"
"692","201 East Main Street, Safford, AZ, 85546","Match","Exact","201 E MAIN ST, SAFFORD, AZ, 85546","-109.70494,32.833275","128012486","R"
"330","510 South Highland Avenue, Tucson, AZ, 85719","Match","Exact","510 S HIGHLAND AVE, TUCSON, AZ, 85719","-110.95162,32.216644","121171579","R"
"451","3740 N TOLTEC RD, TOLTEC, AZ, 85131","No_Match"
"572","1396 N. Old Pomerene Rd, Pomerene, AZ, 85627","No_Match"
"693","3102 N 56TH ST # 300, PHOENIX, AZ, 85018","Match","Non_Exact","3102 N 56TH ST, PHOENIX, AZ, 85018","-111.96089,33.48381","128222024","L"
"210","2702 East Flower Street, Phoenix, AZ, 85016","Match","Exact","2702 E FLOWER ST, PHOENIX, AZ, 85016","-112.02351,33.486115","128219456","L"
"331","15600 West Hearn Road, Surprise, AZ, 85379","No_Match"
"452","5522 Side Road, Prescott, AZ, 86301","Match","Exact","5522 SIDE RD, PRESCOTT, AZ, 86301","-112.40494,34.634853","636799078","L"
"573","1840 East Benson Highway, Tucson, AZ, 85714","Match","Exact","1840 E BENSON HWY, TUCSON, AZ, 85714","-110.94403,32.1695","121195719","R"
"694","306 Main Street, Tuba City, AZ, 86045","No_Match"
"211","12450 West Maryland Avenue, Litchfield Park, AZ, 85340","Match","Exact","12450 W MARYLAND AVE, LITCHFIELD PARK, AZ, 85340","-112.326904,33.529335","128169160","R"
"332","2935 South Recker Road, Gilbert, AZ, 85295","No_Match"
"453","3102 N 56TH ST # 300, PHOENIX, AZ, 85018","Match","Non_Exact","3102 N 56TH ST, PHOENIX, AZ, 85018","-111.96089,33.48381","128222024","L"
"574","99 East Virginia Avenue, Phoenix, AZ, 85004","Match","Exact","99 E VIRGINIA AVE, PHOENIX, AZ, 85004","-112.071785,33.476627","128212970","R"
"695","Tuba City, AZ Tuba City is a city in Coconino county, Arizona, Tuba City, AZ, NA","No_Match"
"212","23550 S Tower Mountain Road, Crown King, AZ, 86343","Match","Exact","23550 TOWERS MOUNTAIN RD, CROWN KING, AZ, 86343","-112.339584,34.207916","636478288","L"
"333","4710 East Baseline Road, Mesa, AZ, 85206","Match","Exact","4710 E BASELINE RD, MESA, AZ, 85206","-111.7316,33.379227","653189044","L"
"454","365 West Cannon Avenue, Colorado City, AZ, 86021","No_Match"
"575","7544 West Indian School Road, Phoenix, AZ, 85033","Match","Exact","7544 W INDIAN SCHOOL RD, PHOENIX, AZ, 85033","-112.22172,33.494667","128916991","R"
"696","9239 East Wrightstown Road, Tucson, AZ, 85715","Match","Exact","9239 E WRIGHTSTOWN RD, TUCSON, AZ, 85715","-110.795784,32.242687","641025785","L"
"213","5580 West Chandler Boulevard, Chandler, AZ, 85226","Match","Exact","5580 W CHANDLER BLVD, CHANDLER, AZ, 85226","-111.93803,33.305393","128780843","R"
"334","Main Street, Hillside, AZ, 86321","No_Match"
"455","1557 West Prince Road, Tucson, AZ, 85705","Match","Exact","1557 W PRINCE RD, TUCSON, AZ, 85705","-110.99953,32.27222","648126668","L"
"576","146 South Granite Street, Prescott, AZ, 86303","Match","Exact","146 S GRANITE ST, PRESCOTT, AZ, 86303","-112.47154,34.541008","159457150","L"
"697","2700 West Broadway Boulevard, Tucson, AZ, 85745","Match","Exact","2700 W BROADWAY BLVD, TUCSON, AZ, 85745","-111.023476,32.221428","648129410","R"
"214","2325 West Sunset Road, Tucson, AZ, 85741","Match","Exact","2325 W SUNSET RD, TUCSON, AZ, 85741","-111.01691,32.30863","121159976","L"
"335","6535 East Osborn Road, Scottsdale, AZ, 85251","Match","Exact","6535 E OSBORN RD, SCOTTSDALE, AZ, 85251","-111.93908,33.48751","128222516","R"
"456","12606 East Main Street, Mayer, AZ, 86333","No_Match"
"577","9500 East Lorna Lane, Prescott Valley, AZ, 86314","Match","Exact","9500 E LORNA LN, PRESCOTT VALLEY, AZ, 86314","-112.30007,34.581726","159495713","L"
"698","104 East Prince Road, Tucson, AZ, 85705","Match","Exact","104 E PRINCE RD, TUCSON, AZ, 85705","-110.970505,32.271988","121167075","R"
"215","4837 East McDowell Road, Phoenix, AZ, 85008","Match","Exact","4837 E MCDOWELL RD, PHOENIX, AZ, 85008","-111.97744,33.465645","128223965","R"
"336","1000 North 8th Avenue, Holbrook, AZ, 86025","Match","Exact","1000 N 8TH AVE, HOLBROOK, AZ, 86025","-110.168365,34.909016","172584162","R"
"457","2411 West 14th Street, Tempe, AZ, 85282","No_Match"
"578","1695 East Fort Lowell Road, Tucson, AZ, 85719","Match","Exact","1695 E FORT LOWELL RD, TUCSON, AZ, 85719","-110.94617,32.264824","121168302","L"
"699","1010 East 10th Street, Tucson, AZ, 85719","Match","Exact","1010 E 10TH ST, TUCSON, AZ, 85719","-110.956085,32.222515","121171389","R"
"216","6880 East Broadway Boulevard, Tucson, AZ, 85710","Match","Exact","6880 E BROADWAY BLVD, TUCSON, AZ, 85710","-110.84549,32.22103","121182525","R"
"337","P.O. Box 42, Kykotsmovi, AZ, 86039","No_Match"
"458","Corner of Spruce & Cooley, McNary, AZ, 85930","No_Match"
"579","1515 South Higley Road, Gilbert, AZ, 85296","No_Match"
"217","5741 Ironwood Street, Tucson, AZ, 85708","Match","Non_Exact","5741 E IRONWOOD ST, TUCSON, AZ, 85708","-110.87065,32.1811","606838817","L"
"338","P.O. Box 337, Keams Canyon, AZ, 86034","No_Match"
"459","3979 West McNeal Street, McNeal, AZ, 85617","Match","Non_Exact","3979 W MCNEAL ST, MC NEAL, AZ, 85617","-109.67354,31.599514","120962555","R"
"218","17667 North 91st Avenue, Peoria, AZ, 85382","Match","Exact","17667 N 91ST AVE, PEORIA, AZ, 85382","-112.255,33.644547","128307331","R"
"339","16233 South 48th Street, Phoenix, AZ, 85048","Match","Exact","16233 S 48TH ST, PHOENIX, AZ, 85048","-111.98032,33.29968","653304361","L"
"219","3050 West Agua Fria Freeway, Phoenix, AZ, 85027","No_Match"
"580","49241 Ehrenberg-Parker Highway, Ehrenberg, AZ, 85334","Tie"
"460","63 East Main Street, Mesa, AZ, 85201","Match","Exact","63 E MAIN ST, MESA, AZ, 85201","-111.82988,33.415085","647698007","R"
"581","20217 East Chandler Heights Road, Queen Creek, AZ, 85142","Match","Exact","20217 E CHANDLER HEIGHTS RD, QUEEN CREEK, AZ, 85142","-111.6477,33.234116","244031627","L"
"340","16233 South 48th Street, Phoenix, AZ, 85048","Match","Exact","16233 S 48TH ST, PHOENIX, AZ, 85048","-111.98032,33.29968","653304361","L"
"461","1700 North 7th Avenue, Phoenix, AZ, 85007","Match","Exact","1700 N 7TH AVE, PHOENIX, AZ, 85007","-112.082664,33.466854","642658800","L"
"582","701 N. Highway 177, Kearny, AZ, 85137","No_Match"
"220","20402 North 15th Avenue, Phoenix, AZ, 85027","Match","Exact","20402 N 15TH AVE, PHOENIX, AZ, 85027","-112.09155,33.671516","128959548","R"
"341","P.O. Box 48, Hotevilla, AZ, 86030","No_Match"
"462","850 North Morley Avenue, Nogales, AZ, 85621","Match","Exact","850 N MORLEY AVE, NOGALES, AZ, 85621","-110.927895,31.34813","120861684","R"
"583","Hwy 160 - 22 miles W of 4 Corn, Teec Nos Pos, AZ, 86514","No_Match"
"100","17606 North 7th Avenue, Phoenix, AZ, 85023","Match","Exact","17606 N 7TH AVE, PHOENIX, AZ, 85023","-112.08281,33.647293","243920624","L"
"221","P.O. Box 2570, Dennehotso, AZ, 86535","No_Match"
"342","5201 North 7th Street, Phoenix, AZ, 85014","Match","Exact","5201 N 7TH ST, PHOENIX, AZ, 85014","-112.065,33.512928","128208356","R"
"463","4739 South Ragus Road, Miami, AZ, 85539","Match","Exact","4739 S RAGUS RD, MIAMI, AZ, 85539","-110.83448,33.41315","159330223","R"
"584","PO Drawer 2007, Red Valley, AZ, 86544","No_Match"
"101","4120 South Val Vista Drive, Gilbert, AZ, 85297","No_Match"
"222","5821 West Beverly Lane, Glendale, AZ, 85306","Match","Exact","5821 W BEVERLY LN, GLENDALE, AZ, 85306","-112.1847,33.633663","637535198","R"
"343","6411 North Robert Road, Prescott Valley, AZ, 86314","No_Match"
"464","3823 North 11th Street, Phoenix, AZ, 85014","Match","Exact","3823 N 11TH ST, PHOENIX, AZ, 85014","-112.05798,33.49225","128209045","R"
"585","20854 East Homestead Drive, Red Rock, AZ, 85145","No_Match"
"102","4825 East Roosevelt Street, Phoenix, AZ, 85008","Match","Exact","4825 E ROOSEVELT ST, PHOENIX, AZ, 85008","-111.977036,33.458355","128355443","R"
"223","3686 West Orange Grove Road, Tucson, AZ, 85741","Match","Exact","3686 W ORANGE GROVE RD, TUCSON, AZ, 85741","-111.04339,32.323296","121408564","L"
"344","PO Drawer 99, St. Michaels, AZ, 86511","No_Match"
"465","4707 E ROBERT E LEE ST, PHOENIX, AZ, 85032","Match","Exact","4707 E ROBERT E LEE ST, PHOENIX, AZ, 85032","-111.980606,33.65157","128362319","R"
"586","14841 North Black Canyon Highway, Phoenix, AZ, 85023","Match","Exact","14841 N BLACK CANYON HWY, PHOENIX, AZ, 85023","-112.116234,33.61947","128180812","R"
"103","11850 North 32nd Street, Phoenix, AZ, 85028","Match","Exact","11850 N 32ND ST, PHOENIX, AZ, 85028","-112.01315,33.594006","637414749","L"
"224","1350 North Arcadia Avenue, Tucson, AZ, 85712","Match","Exact","1350 N ARCADIA AVE, TUCSON, AZ, 85712","-110.88833,32.239323","121179639","R"
"345","Avenue 64 East, Dateland, AZ, 85333","No_Match"
"466","3600 North Sunset Drive, Chino Valley, AZ, 86323","No_Match"
"587","14841 North Black Canyon Highway, Phoenix, AZ, 85023","Match","Exact","14841 N BLACK CANYON HWY, PHOENIX, AZ, 85023","-112.116234,33.61947","128180812","R"
"104","25952 North Lake Pleasant Parkway, Peoria, AZ, 85383","Match","Non_Exact","25952 N LAKE PLEASANT PKWY, PEORIA, AZ, 85382","-112.26963,33.718666","642239079","L"
"225","3833 East 2nd Street, Tucson, AZ, 85716","Match","Exact","3833 E 2ND ST, TUCSON, AZ, 85716","-110.91138,32.234356","652597172","L"
"346","18052 North Black Canyon Highway, Phoenix, AZ, 85053","Match","Exact","18052 N BLACK CANYON HWY, PHOENIX, AZ, 85053","-112.115265,33.649914","647554303","L"
"467","1801 East Fir Street, Cottonwood, AZ, 86326","Match","Exact","1801 E FIR ST, COTTONWOOD, AZ, 86326","-112.011284,34.717724","649137545","R"
"588","8433 North Black Canyon Highway, Phoenix, AZ, 85021","Match","Exact","8433 N BLACK CANYON HWY, PHOENIX, AZ, 85021","-112.113754,33.559406","128202981","R"
"105","2002 West Southern Avenue, Phoenix, AZ, 85041","Match","Exact","2002 W SOUTHERN AVE, PHOENIX, AZ, 85041","-112.10102,33.39229","128919392","R"
"226","5599 Arizona 95, Fort Mohave, AZ, 86426","No_Match"
"347","18052 North Black Canyon Highway, Phoenix, AZ, 85053","Match","Exact","18052 N BLACK CANYON HWY, PHOENIX, AZ, 85053","-112.115265,33.649914","647554303","L"
"468","42798 South 99th Avenue, Maricopa, AZ, 85139","No_Match"
"589","33625 North North Valley Parkway, Phoenix, AZ, 85085","No_Match"
"106","7975 North Hayden Road, Scottsdale, AZ, 85258","Match","Exact","7975 N HAYDEN RD, SCOTTSDALE, AZ, 85258","-111.89867,33.553722","612232944","R"
"227","1240 South Recycler Road, Cornville, AZ, 86325","Match","Non_Exact","1240 RECYCLER RD, CORNVILLE, AZ, 86325","-111.8875,34.71652","159516757","L"
"348","18052 North Black Canyon Highway, Phoenix, AZ, 85053","Match","Exact","18052 N BLACK CANYON HWY, PHOENIX, AZ, 85053","-112.115265,33.649914","647554303","L"
"469","P.O. Box 185, Tuba City, AZ, 86045","No_Match"
"107","7496 East Tierra Buena Lane, Scottsdale, AZ, 85260","Match","Exact","7496 E TIERRA BUENA LN, SCOTTSDALE, AZ, 85260","-111.918755,33.629368","653305570","L"
"228","798 Prickly Pear Drive, Globe, AZ, 85501","Match","Non_Exact","798 E PRICKLY PEAR DR, GLOBE, AZ, 85501","-110.76855,33.392883","159382200","L"
"349","18052 North Black Canyon Highway, Phoenix, AZ, 85053","Match","Exact","18052 N BLACK CANYON HWY, PHOENIX, AZ, 85053","-112.115265,33.649914","647554303","L"
"108","7975 North Hayden Road, Scottsdale, AZ, 85258","Match","Exact","7975 N HAYDEN RD, SCOTTSDALE, AZ, 85258","-111.89867,33.553722","612232944","R"
"229","HC 63 Box G, Winslow, AZ, 86047","No_Match"
"109","7975 North Hayden Road, Scottsdale, AZ, 85258","Match","Exact","7975 N HAYDEN RD, SCOTTSDALE, AZ, 85258","-111.89867,33.553722","612232944","R"
"590","7444 East Broadway Boulevard, Tucson, AZ, 85710","Match","Exact","7444 E BROADWAY BLVD, TUCSON, AZ, 85710","-110.83357,32.220985","121182713","R"
"470","625 Marina Boulevard, Bullhead City, AZ, 86442","No_Match"
"591","1414 South 51st Avenue, Phoenix, AZ, 85043","Match","Exact","1414 S 51ST AVE, PHOENIX, AZ, 85043","-112.16926,33.43539","128918230","R"
"350","18052 North Black Canyon Highway, Phoenix, AZ, 85053","Match","Exact","18052 N BLACK CANYON HWY, PHOENIX, AZ, 85053","-112.115265,33.649914","647554303","L"
"471","625 Marina Boulevard, Bullhead City, AZ, 86442","No_Match"
"592","P.O. Box 560 Highway 191, Rock Point, AZ, 86545","No_Match"
"230","852 West 250 North, Pima, AZ, 85543","Match","Exact","852 W 250 N, PIMA, AZ, 85543","-109.844864,32.90114","651625061","R"
"351","1290 West Vah Ki Inn Road, Coolidge, AZ, 85128","Match","Exact","1290 W VAH KI INN RD, COOLIDGE, AZ, 85128","-111.55719,32.987694","129179608","L"
"472","8450 Olive Avenue, Mohave Valley, AZ, 86440","No_Match"
"593","P.O. BOX 299, KYKOTSMOVI, AZ, 86039","No_Match"
"110","7975 North Hayden Road, Scottsdale, AZ, 85258","Match","Exact","7975 N HAYDEN RD, SCOTTSDALE, AZ, 85258","-111.89867,33.553722","612232944","R"
"231","P.O. Box 80068, Cibecue, AZ, 85911","No_Match"
"352","18052 North Black Canyon Highway, Phoenix, AZ, 85053","Match","Exact","18052 N BLACK CANYON HWY, PHOENIX, AZ, 85053","-112.115265,33.649914","647554303","L"
"473","5151 South Avenue 39 East, Roll, AZ, 85347","Match","Exact","5151 S AVE 39 E, ROLL, AZ, 85347","-113.97068,32.75118","129637829","L"
"594","6000 South 7th Street, Phoenix, AZ, 85042","Match","Exact","6000 S 7TH ST, PHOENIX, AZ, 85042","-112.06468,33.391563","128215562","R"
"111","7975 North Hayden Road, Scottsdale, AZ, 85258","Match","Exact","7975 N HAYDEN RD, SCOTTSDALE, AZ, 85258","-111.89867,33.553722","612232944","R"
"232","7081 North Central Highway, McNeal, AZ, 85617","Match","Non_Exact","7081 N CENTRAL HWY, MC NEAL, AZ, 85617","-109.69833,31.47015","120975013","R"
"353","18052 North Black Canyon Highway, Phoenix, AZ, 85053","Match","Exact","18052 N BLACK CANYON HWY, PHOENIX, AZ, 85053","-112.115265,33.649914","647554303","L"
"474","6050 North Invergordon Road, Paradise Valley, AZ, 85253","Match","Exact","6050 N INVERGORDON RD, PARADISE VALLEY, AZ, 85253","-111.943146,33.52462","128586810","L"
"595","18052 North Black Canyon Highway, Phoenix, AZ, 85053","Match","Exact","18052 N BLACK CANYON HWY, PHOENIX, AZ, 85053","-112.115265,33.649914","647554303","L"
"112","7975 North Hayden Road, Scottsdale, AZ, 85258","Match","Exact","7975 N HAYDEN RD, SCOTTSDALE, AZ, 85258","-111.89867,33.553722","612232944","R"
"233","1132 East 12th Street, Douglas, AZ, 85607","Match","Exact","1132 E 12TH ST, DOUGLAS, AZ, 85607","-109.54497,31.346533","120910464","R"
"354","18052 North Black Canyon Highway, Phoenix, AZ, 85053","Match","Exact","18052 N BLACK CANYON HWY, PHOENIX, AZ, 85053","-112.115265,33.649914","647554303","L"
"475","9201 North 7th Avenue, Phoenix, AZ, 85021","Match","Exact","9201 N 7TH AVE, PHOENIX, AZ, 85021","-112.082504,33.569965","128585355","R"
"596","HC61 Hwy-59 P.O. Box 5050-PTT RRTP, Chinle, AZ, 86503","No_Match"
